"SchemeCode","CritCode"
"201,231","5,196"
"201,231","5,245"
"201,231","6,101"
"201,231","6,106"
"201,231","6,112"
"201,231","6,600"
"201,231","7,100"
"201,231","8,100"
"201,231","8,104"
"201,231","8,105"
"201,231","8,106"
"201,232",37
"201,232",50
"201,232",54
"201,232","4,003"
"201,232","4,025"
"201,232","4,028"
"201,232","4,049"
"201,232","4,195"
"201,232","5,024"
"201,232","5,025"
"201,232","5,196"
"201,232","5,245"
"201,232","6,101"
"201,232","6,106"
"201,232","6,112"
"201,232","6,600"
"201,232","7,100"
"201,232","8,100"
"201,232","8,104"
"201,232","8,105"
"201,232","8,106"
"201,233",18
"201,233",62
"201,233","4,003"
"201,233","4,025"
"201,233","4,028"
"201,233","4,049"
"201,233","4,195"
"201,233","5,024"
"201,233","5,025"
"201,233","5,196"
"201,233","5,245"
"201,233","6,101"
"201,233","6,106"
"201,233","6,112"
"201,233","6,600"
"201,233","7,100"
"201,233","8,100"
"201,233","8,104"
"201,233","8,105"
"201,233","8,106"
"201,235",70
"201,235","4,003"
"201,235","4,025"
"201,235","4,028"
"201,235","4,049"
"201,235","4,181"
"201,235","4,195"
"201,235","5,024"
"201,235","5,025"
"201,235","5,196"
"201,235","5,245"
"201,235","6,101"
"201,235","6,108"
"201,235","6,600"
"201,235","7,100"
"201,235","8,100"
"201,235","8,104"
"201,235","8,105"
"201,235","8,106"
"201,239",28
"201,239","4,000"
"201,239","5,000"
"201,239","5,025"
"201,240",28
"201,240","4,000"
"201,240","4,026"
"201,240","4,157"
"201,240","4,194"
"201,240","4,214"
"201,240","5,000"
"201,242",1
"201,242","4,000"
"201,242","5,025"
"201,242","5,027"
"201,242","5,043"
"201,242","5,164"
"201,245",1
"201,245","4,000"
"201,245","4,006"
"201,245","4,045"
"201,245","4,049"
"201,245","4,053"
"201,245","4,157"
"201,245","4,174"
"201,245","4,185"
"201,245","4,194"
"201,245","4,225"
"201,245","5,005"
"201,245","5,025"
"201,245","5,133"
"201,245","5,161"
"201,245","5,214"
"201,246",1
"201,246","4,000"
"201,246","4,006"
"201,246","4,026"
"201,246","4,045"
"201,246","4,049"
"201,246","4,086"
"201,246","4,157"
"201,246","4,172"
"201,246","4,185"
"201,246","4,194"
"201,246","4,225"
"201,246","5,025"
"201,246","5,047"
"201,246","5,133"
"201,246","5,161"
"201,246","5,214"
"201,246","5,245"
"201,249",41
"201,249","4,000"
"201,249","5,076"
"201,250",1
"201,250","4,000"
"201,250","4,027"
"201,250","4,045"
"201,250","4,049"
"201,250","4,053"
"201,250","4,195"
"201,250","5,004"
"201,250","5,024"
"201,250","5,027"
"201,250","5,028"
"201,250","5,035"
"201,250","5,043"
"201,250","5,047"
"201,250","5,162"
"201,250","5,185"
"201,251",6
"201,251",29
"201,251",32
"201,251",37
"201,251",41
"201,251",52
"201,251",54
"201,251",71
"201,251","4,000"
"201,251","4,003"
"201,251","5,004"
"201,251","5,024"
"201,251","5,025"
"201,251","5,027"
"201,251","5,028"
"201,251","5,035"
"201,251","5,043"
"201,251","5,044"
"201,251","5,045"
"201,251","5,047"
"201,251","5,053"
"201,251","5,085"
"201,251","5,164"
"201,251","5,235"
"201,251","5,245"
"201,252",41
"201,252","4,003"
"201,252","5,000"
"201,256",21
"201,256","4,016"
"201,256","4,045"
"201,256","4,122"
"201,256","5,025"
"201,256","5,026"
"201,256","5,077"
"201,256","5,187"
"201,258",3
"201,258",75
"201,258","4,045"
"201,258","4,195"
"201,258","4,505"
"201,258","5,024"
"201,258","5,164"
"201,258","5,185"
"201,259",3
"201,259",75
"201,259","4,045"
"201,259","4,122"
"201,259","5,024"
"201,259","5,164"
"201,260",4
"201,260","4,044"
"201,260","5,046"
"201,261",41
"201,261","4,016"
"201,261","4,044"
"201,261","4,045"
"201,261","4,122"
"201,261","4,157"
"201,261","4,203"
"201,261","5,026"
"201,261","5,076"
"201,262",1
"201,262","4,026"
"201,262","4,045"
"201,262","4,055"
"201,262","4,056"
"201,262","4,172"
"201,262","4,214"
"201,262","5,005"
"201,263",1
"201,263","4,017"
"201,263","4,045"
"201,263","4,056"
"201,263","4,172"
"201,263","5,005"
"201,263","5,076"
"201,264",26
"201,264","4,000"
"201,264","5,000"
"201,265",26
"201,265","4,000"
"201,265","5,000"
"201,266",26
"201,266","4,000"
"201,266","5,025"
"201,266","5,214"
"201,267",26
"201,267","4,000"
"201,267","4,028"
"201,267","4,200"
"201,267","4,201"
"201,267","5,005"
"201,267","5,025"
"201,267","5,076"
"201,267","5,196"
"201,267","6,106"
"201,267","6,112"
"201,267","6,601"
"201,267","7,100"
"201,267","8,100"
"201,268",26
"201,268","4,000"
"201,268","4,044"
"201,268","4,157"
"201,268","4,194"
"201,268","5,000"
"201,268","5,025"
"201,268","5,046"
"201,268","5,214"
"201,269",26
"201,269","4,000"
"201,269","5,000"
"201,269","5,005"
"201,269","5,025"
"201,269","5,043"
"201,269","5,046"
"201,270",26
"201,270","4,000"
"201,270","5,000"
"201,270","5,005"
"201,270","5,024"
"201,270","5,196"
"201,270","6,106"
"201,270","6,108"
"201,270","6,601"
"201,270","6,602"
"201,270","6,603"
"201,270","7,100"
"201,270","8,101"
"201,270","8,102"
"201,270","8,103"
"201,271",26
"201,271","4,000"
"201,271","5,025"
"201,271","5,245"
"201,272",26
"201,272","4,000"
"201,272","5,000"
"201,272","5,005"
"201,272","5,024"
"201,272","5,025"
"201,272","5,026"
"201,272","5,043"
"201,272","5,044"
"201,272","5,076"
"201,272","5,164"
"201,272","5,245"
"201,273",3
"201,273","4,016"
"201,273","4,017"
"201,273","4,044"
"201,273","4,045"
"201,273","4,047"
"201,273","4,049"
"201,273","4,053"
"201,273","4,122"
"201,273","4,174"
"201,273","5,026"
"201,273","5,046"
"201,273","5,076"
"201,274",3
"201,274","4,044"
"201,274","4,045"
"201,274","5,026"
"201,274","5,046"
"201,275",3
"201,275",14
"201,275",30
"201,275",42
"201,275","4,044"
"201,275","4,045"
"201,275","4,122"
"201,275","5,026"
"201,275","5,046"
"201,275","5,076"
"201,276",3
"201,276",46
"201,276","4,016"
"201,276","4,044"
"201,276","4,045"
"201,276","4,047"
"201,276","4,122"
"201,276","4,174"
"201,276","5,026"
"201,276","5,046"
"201,276","5,076"
"201,277",3
"201,277",46
"201,277","4,044"
"201,277","4,045"
"201,277","4,122"
"201,277","4,203"
"201,277","5,026"
"201,277","5,046"
"201,278",3
"201,278",67
"201,278","4,045"
"201,278","4,049"
"201,278","4,122"
"201,278","5,026"
"201,278","5,076"
"201,278","5,135"
"201,279",38
"201,279","4,044"
"201,279","4,045"
"201,279","4,122"
"201,279","5,026"
"201,279","5,076"
"201,282",1
"201,282","4,025"
"201,282","4,045"
"201,282","4,195"
"201,282","5,000"
"201,282","5,024"
"201,282","5,043"
"201,282","5,085"
"201,282","5,167"
"201,282","5,196"
"201,282","6,102"
"201,282","6,602"
"201,282","7,100"
"201,282","8,100"
"201,285",37
"201,285","4,044"
"201,285","4,045"
"201,285","4,049"
"201,285","4,122"
"201,285","5,026"
"201,285","5,046"
"201,285","5,076"
"201,288",10
"201,288","4,000"
"201,288","4,045"
"201,288","5,005"
"201,288","5,043"
"201,288","5,196"
"201,288","6,101"
"201,288","6,102"
"201,288","6,106"
"201,288","6,108"
"201,288","6,601"
"201,288","7,100"
"201,288","8,100"
"201,288","8,103"
"201,289",10
"201,289","4,000"
"201,289","5,000"
"201,289","5,214"
"201,290",10
"201,290","4,000"
"201,290","5,167"
"201,291",49
"201,291","4,000"
"201,291","5,005"
"201,291","5,196"
"201,291","6,100"
"201,291","6,601"
"201,291","7,100"
"201,291","8,100"
"201,293",49
"201,293","4,000"
"201,293","5,026"
"201,293","5,046"
"201,294",49
"201,294","4,000"
"201,294","4,045"
"201,294","4,047"
"201,294","4,053"
"201,294","4,075"
"201,294","4,184"
"201,294","4,195"
"201,294","4,505"
"201,294","5,024"
"201,294","5,025"
"201,294","5,043"
"201,294","5,074"
"201,294","5,164"
"201,294","5,214"
"201,295",49
"201,295","4,000"
"201,295","5,025"
"201,295","5,214"
"201,297",63
"201,297","4,000"
"201,297","5,000"
"201,297","5,018"
"201,297","5,025"
"201,298",63
"201,298","4,000"
"201,298","5,000"
"201,298","5,018"
"201,298","5,025"
"201,299",63
"201,299","4,000"
"201,299","5,000"
"201,299","5,018"
"201,299","5,025"
"201,300",63
"201,300","4,000"
"201,300","5,000"
"201,300","5,018"
"201,300","5,025"
"201,301",1
"201,301",10
"201,301","4,000"
"201,301","5,000"
"201,301","5,025"
"201,301","5,027"
"201,301","5,043"
"201,301","5,044"
"201,301","5,047"
"201,301","5,053"
"201,301","5,074"
"201,301","5,085"
"201,301","5,164"
"201,301","5,167"
"201,301","5,185"
"201,301","5,235"
"201,301","5,245"
"201,302",1
"201,302","4,000"
"201,302","5,000"
"201,304",1
"201,304","4,000"
"201,304","5,196"
"201,304","6,102"
"201,304","6,601"
"201,304","7,101"
"201,304","7,104"
"201,304","7,111"
"201,304","8,100"
"201,304","8,101"
"201,304","8,102"
"201,304","8,106"
"201,305",71
"201,305","4,003"
"201,305","5,000"
"201,307",1
"201,307","4,003"
"201,307","4,053"
"201,307","4,076"
"201,307","4,157"
"201,307","4,181"
"201,307","4,201"
"201,307","5,043"
"201,307","5,163"
"201,308",1
"201,308","4,181"
"201,308","5,000"
"201,310",2
"201,310",10
"201,310",22
"201,310",24
"201,310",34
"201,310",49
"201,310",60
"201,310",63
"201,310",64
"201,310",68
"201,310","4,000"
"201,310","5,076"
"201,310","5,215"
"201,312",5
"201,312","4,000"
"201,312","5,000"
"201,312","5,005"
"201,316",1
"201,316","4,000"
"201,316","5,000"
"201,316","5,005"
"201,316","5,006"
"201,316","5,024"
"201,316","5,025"
"201,316","5,026"
"201,316","5,043"
"201,316","5,044"
"201,316","5,046"
"201,316","5,047"
"201,316","5,053"
"201,316","5,074"
"201,316","5,164"
"201,318",3
"201,318","4,000"
"201,318","4,003"
"201,318","4,025"
"201,318","4,045"
"201,318","5,000"
"201,318","5,024"
"201,318","5,025"
"201,318","5,043"
"201,320",3
"201,320",38
"201,320",46
"201,320","4,000"
"201,320","4,027"
"201,320","4,045"
"201,320","5,000"
"201,320","5,005"
"201,320","5,044"
"201,320","5,085"
"201,320","5,245"
"201,321",3
"201,321",46
"201,321","4,003"
"201,321","5,000"
"201,321","5,025"
"201,322",3
"201,322",46
"201,322","4,000"
"201,322","4,003"
"201,322","5,000"
"201,322","5,245"
"201,323",3
"201,323",46
"201,323","4,000"
"201,323","5,245"
"201,324",3
"201,324",46
"201,324","4,000"
"201,324","4,003"
"201,324","4,045"
"201,324","5,025"
"201,324","5,196"
"201,324","6,108"
"201,324","6,109"
"201,324","6,110"
"201,324","6,601"
"201,324","7,100"
"201,324","8,102"
"201,325",3
"201,325",46
"201,325","4,000"
"201,325","5,000"
"201,325","5,005"
"201,325","5,025"
"201,325","5,043"
"201,327",3
"201,327",14
"201,327",42
"201,327","4,000"
"201,327","5,000"
"201,327","5,025"
"201,329",42
"201,329","4,000"
"201,329","4,003"
"201,329","4,045"
"201,329","4,047"
"201,329","4,157"
"201,329","5,000"
"201,329","5,005"
"201,329","5,025"
"201,329","5,027"
"201,329","5,043"
"201,329","5,045"
"201,329","5,047"
"201,329","5,245"
"201,329","6,100"
"201,329","6,601"
"201,329","7,101"
"201,329","7,103"
"201,329","7,108"
"201,329","7,109"
"201,329","7,112"
"201,329","8,103"
"201,331",30
"201,331","4,000"
"201,331","5,000"
"201,331","5,025"
"201,332",14
"201,332",30
"201,332",42
"201,332","4,000"
"201,332","5,024"
"201,332","5,025"
"201,332","5,028"
"201,332","5,035"
"201,332","5,043"
"201,332","5,047"
"201,332","5,053"
"201,332","5,133"
"201,332","5,161"
"201,332","5,194"
"201,332","5,195"
"201,332","5,235"
"201,332","5,245"
"201,334",67
"201,334","4,000"
"201,334","4,003"
"201,334","4,006"
"201,334","4,017"
"201,334","4,045"
"201,334","4,047"
"201,334","4,049"
"201,334","4,154"
"201,334","5,000"
"201,335",67
"201,335","4,003"
"201,335","4,194"
"201,335","4,214"
"201,335","5,005"
"201,335","5,245"
"201,335","6,112"
"201,335","6,113"
"201,335","6,602"
"201,335","7,101"
"201,335","7,102"
"201,335","7,103"
"201,335","7,108"
"201,335","7,109"
"201,335","8,102"
"201,335","8,103"
"201,336",3
"201,336",30
"201,336",38
"201,336",42
"201,336",46
"201,336",67
"201,336","4,000"
"201,336","5,005"
"201,337",3
"201,337","4,000"
"201,337","5,005"
"201,341",1
"201,341","4,000"
"201,341","5,025"
"201,341","5,046"
"201,342",1
"201,342","4,000"
"201,342","5,005"
"201,343",1
"201,343","4,000"
"201,343","5,000"
"201,344",6
"201,344","4,197"
"201,344","5,196"
"201,344","5,209"
"201,344","6,106"
"201,344","6,112"
"201,344","6,600"
"201,344","7,104"
"201,344","8,100"
"201,346",37
"201,346","4,044"
"201,346","4,049"
"201,346","5,025"
"201,346","5,026"
"201,346","5,046"
"201,346","5,076"
"201,347",37
"201,347","4,016"
"201,347","4,044"
"201,347","4,045"
"201,347","4,049"
"201,347","4,085"
"201,347","4,115"
"201,347","4,122"
"201,347","5,026"
"201,347","5,076"
"201,347","5,133"
"201,348",15
"201,348","4,197"
"201,348","5,187"
"201,348","5,209"
"201,348","6,101"
"201,348","6,106"
"201,348","6,601"
"201,348","7,104"
"201,348","8,100"
"201,349",50
"201,349","4,000"
"201,349","4,508"
"201,349","5,024"
"201,349","5,187"
"201,349","5,196"
"201,349","5,209"
"201,349","6,101"
"201,349","6,106"
"201,349","6,107"
"201,349","6,601"
"201,349","7,104"
"201,349","8,100"
"201,349","8,106"
"201,350",50
"201,350","4,000"
"201,350","5,000"
"201,350","5,005"
"201,350","5,196"
"201,350","6,100"
"201,350","6,601"
"201,350","7,100"
"201,350","8,100"
"201,351",50
"201,351","4,000"
"201,351","5,000"
"201,351","5,005"
"201,351","5,196"
"201,351","6,100"
"201,351","6,601"
"201,351","7,100"
"201,351","8,100"
"201,352",50
"201,352","4,000"
"201,352","5,000"
"201,352","5,005"
"201,352","5,025"
"201,352","5,196"
"201,352","6,100"
"201,352","6,601"
"201,352","7,100"
"201,352","8,100"
"201,353",50
"201,353","4,000"
"201,353","5,000"
"201,353","5,005"
"201,353","5,025"
"201,353","5,046"
"201,353","5,196"
"201,353","6,100"
"201,353","6,601"
"201,353","7,100"
"201,353","8,100"
"201,355",50
"201,355","4,000"
"201,355","5,000"
"201,356",69
"201,356","4,000"
"201,356","5,000"
"201,360",1
"201,360","4,000"
"201,360","5,025"
"201,360","5,026"
"201,360","5,046"
"201,360","5,133"
"201,361",1
"201,361","4,044"
"201,361","4,045"
"201,361","4,157"
"201,361","4,185"
"201,361","4,203"
"201,361","5,026"
"201,361","5,043"
"201,361","5,046"
"201,361","5,187"
"201,366",6
"201,366","4,000"
"201,366","5,000"
"201,366","5,025"
"201,368",3
"201,368",46
"201,368","4,000"
"201,368","5,025"
"201,368","5,026"
"201,368","5,046"
"201,370",64
"201,370","4,000"
"201,370","5,000"
"201,371",64
"201,371","4,000"
"201,371","5,025"
"201,371","5,026"
"201,371","5,046"
"201,371","5,076"
"201,372",64
"201,372","4,000"
"201,372","5,196"
"201,372","5,209"
"201,372","6,101"
"201,372","6,106"
"201,372","6,601"
"201,372","7,104"
"201,372","8,102"
"201,372","8,106"
"201,373",73
"201,373","4,197"
"201,373","4,508"
"201,373","5,000"
"201,373","6,101"
"201,373","6,106"
"201,373","6,601"
"201,373","7,104"
"201,373","8,101"
"201,373","8,102"
"201,374",52
"201,374","4,197"
"201,374","4,508"
"201,374","5,024"
"201,374","5,196"
"201,374","6,101"
"201,374","6,106"
"201,374","6,600"
"201,374","7,104"
"201,374","8,100"
"201,374","8,102"
"201,374","8,106"
"201,375",48
"201,375","4,197"
"201,375","4,200"
"201,375","4,508"
"201,375","5,024"
"201,375","5,196"
"201,375","5,209"
"201,375","6,101"
"201,375","6,106"
"201,375","6,600"
"201,375","7,104"
"201,375","8,100"
"201,375","8,102"
"201,375","8,106"
"201,379",22
"201,379","4,000"
"201,379","5,025"
"201,379","5,026"
"201,379","5,046"
"201,380",22
"201,380","4,200"
"201,380","4,508"
"201,380","5,024"
"201,380","5,196"
"201,380","5,209"
"201,380","6,101"
"201,380","6,106"
"201,380","6,601"
"201,380","7,104"
"201,380","8,101"
"201,380","8,106"
"201,381",22
"201,381","4,044"
"201,381","4,122"
"201,381","5,025"
"201,381","5,026"
"201,381","5,076"
"201,382",1
"201,382","4,000"
"201,382","5,000"
"201,382","5,024"
"201,382","5,025"
"201,382","5,027"
"201,382","5,043"
"201,382","5,044"
"201,382","5,047"
"201,382","5,074"
"201,382","5,162"
"201,382","5,187"
"201,382","5,196"
"201,382","5,235"
"201,382","5,245"
"201,383",17
"201,383","4,197"
"201,383","4,508"
"201,383","5,024"
"201,383","5,196"
"201,383","5,209"
"201,383","5,245"
"201,383","6,101"
"201,383","6,106"
"201,383","6,601"
"201,383","7,104"
"201,383","8,101"
"201,383","8,102"
"201,383","8,106"
"201,384",53
"201,384","4,000"
"201,384","5,000"
"201,388",26
"201,388","4,000"
"201,388","4,028"
"201,388","4,045"
"201,388","4,075"
"201,388","5,005"
"201,388","5,025"
"201,388","5,196"
"201,388","5,214"
"201,388","5,245"
"201,388","6,102"
"201,388","6,103"
"201,388","6,601"
"201,388","7,100"
"201,388","8,100"
"201,389",1
"201,389","4,000"
"201,389","5,000"
"201,393",1
"201,393","4,000"
"201,393","5,196"
"201,393","6,106"
"201,393","6,107"
"201,393","6,600"
"201,393","7,100"
"201,393","8,100"
"201,393","8,104"
"201,393","8,105"
"201,393","8,106"
"201,394",2
"201,394","4,000"
"201,394","5,025"
"201,394","5,027"
"201,394","5,035"
"201,394","5,043"
"201,394","5,053"
"201,394","5,074"
"201,401",56
"201,401","4,000"
"201,401","5,196"
"201,401","6,102"
"201,401","6,106"
"201,401","6,601"
"201,401","7,100"
"201,401","8,100"
"201,402",1
"201,402","4,000"
"201,402","4,200"
"201,402","5,005"
"201,402","5,024"
"201,402","5,025"
"201,402","5,047"
"201,402","5,053"
"201,402","5,062"
"201,402","5,074"
"201,402","5,133"
"201,402","5,161"
"201,402","5,162"
"201,402","5,164"
"201,402","5,167"
"201,402","5,186"
"201,402","5,187"
"201,402","5,196"
"201,402","5,235"
"201,402","5,245"
"201,403",1
"201,403","4,000"
"201,403","5,000"
"201,403","5,024"
"201,403","5,025"
"201,403","5,043"
"201,403","5,245"
"201,404",3
"201,404","4,002"
"201,404","5,025"
"201,405",29
"201,405",45
"201,405",70
"201,405","4,000"
"201,405","5,025"
"201,405","5,043"
"201,405","5,046"
"201,405","5,187"
"201,406",3
"201,406","4,000"
"201,406","4,045"
"201,406","4,181"
"201,406","5,005"
"201,406","5,024"
"201,406","5,025"
"201,406","5,026"
"201,406","5,043"
"201,406","5,053"
"201,406","5,074"
"201,406","5,076"
"201,406","5,077"
"201,406","5,162"
"201,406","5,164"
"201,406","5,186"
"201,406","5,245"
"201,407",1
"201,407","4,000"
"201,407","5,000"
"201,407","5,043"
"201,407","5,164"
"201,408",1
"201,408","4,076"
"201,408","4,195"
"201,408","5,025"
"201,408","5,043"
"201,408","5,133"
"201,410",9
"201,410","4,000"
"201,410","4,197"
"201,410","4,200"
"201,410","5,196"
"201,410","5,209"
"201,410","6,101"
"201,410","6,103"
"201,410","6,106"
"201,410","6,600"
"201,410","7,104"
"201,410","8,101"
"201,410","8,102"
"201,410","8,106"
"201,411",34
"201,411","4,197"
"201,411","4,200"
"201,411","5,187"
"201,411","5,196"
"201,411","6,101"
"201,411","6,106"
"201,411","6,601"
"201,411","7,104"
"201,411","8,106"
"201,412",31
"201,412","4,200"
"201,412","4,508"
"201,412","5,187"
"201,412","5,196"
"201,412","5,209"
"201,412","6,101"
"201,412","6,106"
"201,412","6,107"
"201,412","6,601"
"201,412","7,104"
"201,412","8,101"
"201,412","8,106"
"201,413",57
"201,413","4,197"
"201,413","4,200"
"201,413","5,187"
"201,413","5,196"
"201,413","5,209"
"201,413","5,245"
"201,413","6,101"
"201,413","6,106"
"201,413","6,107"
"201,413","6,601"
"201,413","7,104"
"201,413","8,100"
"201,413","8,106"
"201,414",39
"201,414","4,197"
"201,414","4,200"
"201,414","5,187"
"201,414","5,196"
"201,414","5,209"
"201,414","6,101"
"201,414","6,106"
"201,414","6,107"
"201,414","6,601"
"201,414","7,104"
"201,414","8,100"
"201,414","8,102"
"201,414","8,106"
"201,415",40
"201,415","4,197"
"201,415","4,200"
"201,415","5,187"
"201,415","5,196"
"201,415","5,209"
"201,415","6,101"
"201,415","6,106"
"201,415","6,601"
"201,415","7,104"
"201,415","8,100"
"201,415","8,102"
"201,415","8,106"
"201,416",44
"201,416","4,197"
"201,416","4,200"
"201,416","4,508"
"201,416","5,187"
"201,416","5,196"
"201,416","5,209"
"201,416","6,101"
"201,416","6,106"
"201,416","6,107"
"201,416","6,601"
"201,416","7,104"
"201,416","8,100"
"201,417",20
"201,417","4,000"
"201,417","5,000"
"201,417","5,025"
"201,417","5,026"
"201,417","5,076"
"201,417","5,133"
"201,418",1
"201,418","4,000"
"201,418","5,000"
"201,418","5,133"
"201,418","5,196"
"201,418","5,245"
"201,418","6,102"
"201,418","6,106"
"201,418","6,108"
"201,418","6,600"
"201,418","7,100"
"201,418","8,100"
"201,418","8,104"
"201,418","8,105"
"201,420",1
"201,420","4,044"
"201,420","5,025"
"201,420","5,026"
"201,420","5,046"
"201,422",63
"201,422","4,000"
"201,422","5,000"
"201,422","5,215"
"201,423",10
"201,423",63
"201,423","4,000"
"201,423","5,018"
"201,423","5,043"
"201,423","5,046"
"201,423","5,076"
"201,423","5,184"
"201,423","5,196"
"201,423","5,215"
"201,423","6,100"
"201,423","6,600"
"201,423","7,100"
"201,423","8,100"
"201,423","8,102"
"201,431",3
"201,431",30
"201,431","4,000"
"201,431","5,000"
"201,431","5,024"
"201,431","5,025"
"201,431","5,196"
"201,431","6,103"
"201,431","6,111"
"201,431","6,600"
"201,431","7,100"
"201,431","8,101"
"201,431","8,102"
"201,432",59
"201,432","4,000"
"201,432","5,000"
"201,432","5,025"
"201,432","5,026"
"201,432","5,043"
"201,435",9
"201,435",10
"201,435",24
"201,435",31
"201,435",36
"201,435","4,000"
"201,435","5,025"
"201,435","5,046"
"201,436",9
"201,436",10
"201,436",24
"201,436",31
"201,436",36
"201,436","4,000"
"201,436","5,004"
"201,436","5,006"
"201,436","5,025"
"201,436","5,047"
"201,436","5,076"
"201,437",9
"201,437",10
"201,437",24
"201,437",31
"201,437",36
"201,437","4,000"
"201,437","5,005"
"201,437","5,076"
"201,438",9
"201,438",10
"201,438",24
"201,438",31
"201,438",36
"201,438","4,000"
"201,438","5,043"
"201,438","5,074"
"201,443",10
"201,443","4,016"
"201,443","5,215"
"201,445",1
"201,445","4,000"
"201,445","5,025"
"201,445","5,043"
"201,445","5,167"
"201,445","5,184"
"201,446",1
"201,446","4,000"
"201,446","5,025"
"201,446","5,026"
"201,446","5,043"
"201,446","5,046"
"201,447",3
"201,447","4,000"
"201,447","5,005"
"201,447","5,214"
"201,448",10
"201,448","4,000"
"201,448","4,186"
"201,448","4,195"
"201,448","5,000"
"201,448","5,018"
"201,448","5,043"
"201,448","5,074"
"201,448","5,235"
"201,449",10
"201,449","4,000"
"201,449","5,000"
"201,451",36
"201,451",56
"201,451","4,000"
"201,451","5,000"
"201,451","5,025"
"201,451","5,046"
"201,452",3
"201,452",13
"201,452","4,000"
"201,452","5,000"
"201,452","5,045"
"201,452","5,167"
"201,452","5,245"
"201,453",1
"201,453","4,000"
"201,453","5,026"
"201,453","5,045"
"201,453","5,046"
"201,454",1
"201,454","4,000"
"201,454","5,000"
"201,455",12
"201,455","4,000"
"201,455","5,167"
"201,455","5,235"
"201,456",4
"201,456",27
"201,456",39
"201,456",47
"201,456",58
"201,456",72
"201,456",74
"201,456","4,000"
"201,456","5,000"
"201,456","5,005"
"201,456","5,024"
"201,456","5,043"
"201,456","5,046"
"201,456","5,074"
"201,456","5,076"
"201,456","5,214"
"201,456","5,235"
"201,456","5,245"
"201,457",4
"201,457",27
"201,457",39
"201,457",47
"201,457",57
"201,457",58
"201,457",72
"201,457","4,000"
"201,457","5,000"
"201,458",44
"201,458",53
"201,458","4,000"
"201,458","5,000"
"201,458","5,005"
"201,458","5,025"
"201,458","5,026"
"201,458","5,046"
"201,458","5,074"
"201,458","5,196"
"201,458","6,111"
"201,458","6,602"
"201,458","7,100"
"201,458","7,104"
"201,458","7,105"
"201,458","8,100"
"201,458","8,103"
"201,459",9
"201,459",10
"201,459",31
"201,459",36
"201,459","4,000"
"201,459","5,000"
"201,460",1
"201,460","4,000"
"201,460","4,186"
"201,460","5,018"
"201,460","5,133"
"201,461",1
"201,461","4,000"
"201,461","4,045"
"201,461","5,000"
"201,461","5,074"
"201,461","5,077"
"201,461","5,164"
"201,461","5,194"
"201,465",1
"201,465","4,000"
"201,465","5,024"
"201,465","5,025"
"201,465","5,043"
"201,465","5,074"
"201,465","5,077"
"201,466",1
"201,466","4,000"
"201,466","5,000"
"201,466","5,196"
"201,466","5,245"
"201,466","6,110"
"201,466","6,605"
"201,466","7,100"
"201,466","8,100"
"201,468",10
"201,468",63
"201,468","4,000"
"201,468","5,000"
"201,468","5,215"
"201,469",3
"201,469","4,004"
"201,469","4,016"
"201,469","4,025"
"201,469","4,027"
"201,469","4,044"
"201,469","4,045"
"201,469","4,086"
"201,469","4,115"
"201,469","4,122"
"201,469","4,157"
"201,469","4,185"
"201,469","4,214"
"201,469","5,005"
"201,469","5,024"
"201,469","5,025"
"201,469","5,026"
"201,469","5,027"
"201,469","5,028"
"201,469","5,043"
"201,469","5,044"
"201,469","5,046"
"201,469","5,047"
"201,469","5,053"
"201,469","5,085"
"201,469","5,164"
"201,469","5,192"
"201,469","5,196"
"201,469","6,101"
"201,469","6,103"
"201,469","6,106"
"201,469","6,107"
"201,469","6,600"
"201,469","7,100"
"201,469","8,100"
"201,469","8,102"
"201,469","8,103"
"201,470",7
"201,470",15
"201,470",19
"201,470","4,000"
"201,470","5,000"
"201,470","6,101"
"201,470","6,106"
"201,470","6,111"
"201,470","6,600"
"201,470","7,100"
"201,470","8,100"
"201,470","8,102"
"201,470","8,106"
"201,471",3
"201,471",14
"201,471","4,016"
"201,471","4,044"
"201,471","4,045"
"201,471","4,047"
"201,471","4,049"
"201,471","4,053"
"201,471","4,122"
"201,471","5,025"
"201,471","5,046"
"201,471","5,076"
"201,471","5,133"
"201,473",3
"201,473",13
"201,473","4,000"
"201,473","5,005"
"201,473","5,025"
"201,473","5,187"
"201,473","5,196"
"201,473","6,103"
"201,473","6,106"
"201,473","6,600"
"201,473","7,100"
"201,473","8,100"
"201,473","8,102"
"201,473","8,103"
"201,474",3
"201,474",13
"201,474","4,000"
"201,474","5,005"
"201,474","5,025"
"201,474","5,187"
"201,474","5,196"
"201,474","6,103"
"201,474","6,106"
"201,474","6,605"
"201,474","7,100"
"201,474","8,100"
"201,474","8,102"
"201,474","8,103"
"201,475",3
"201,475",13
"201,475","4,000"
"201,475","5,000"
"201,475","5,024"
"201,475","5,025"
"201,475","5,053"
"201,475","5,074"
"201,475","5,245"
"201,476",3
"201,476",13
"201,476","4,000"
"201,476","5,000"
"201,476","5,024"
"201,476","5,025"
"201,476","5,053"
"201,476","5,074"
"201,476","5,245"
"201,477",3
"201,477",13
"201,477","4,000"
"201,477","5,025"
"201,477","5,026"
"201,477","5,043"
"201,477","5,046"
"201,477","5,076"
"201,477","5,133"
"201,478",3
"201,478",13
"201,478","4,000"
"201,478","5,025"
"201,478","5,026"
"201,478","5,043"
"201,478","5,046"
"201,478","5,076"
"201,478","5,133"
"201,479",41
"201,479","4,000"
